시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
고양시,이경섭정신건강의학과의원,19950906,운영중,,0,,1,0,"신경과, 정신건강의학과",82.22,"경기도 고양시 일산서구 강선로 59, 401호 (주엽동, 동신파크빌딩)",경기도 고양시 일산서구 주엽동 72-1동신파크빌딩401호,10386,37.6695275542,126.7642969936
고양시,바른정형외과의원,20031128,운영중,,0,,2,0,"외과, 정형외과, 신경외과, 영상의학과",466.13,"경기도 고양시 일산서구 일산로 676, 2층 (대화동)",경기도 고양시 일산서구 대화동 2038번지 1호 2층,10368,37.6825323496,126.7540524748
고양시,남궁정형외과의원,20040212,운영중,,0,,1,0,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 가정의학과",167.28,"경기도 고양시 일산서구 고양대로 732, 2층 (일산동)",경기도 고양시 일산서구 일산2동 1673번지 6호 2층,411822,37.6827304877,126.7771860171
고양시,하얀나라김피부과의원,20040511,운영중,,0,,2,0,"비뇨기과, 피부과",144.31,"경기도 고양시 일산서구 일산로 576, 204,205호 (일산동, 대성프라자)","경기도 고양시 일산서구 일산동 1065-1.대성프라자204,205호",10374,37.6794973185,126.7644820573
고양시,봄날초이스의원,20040528,운영중,,0,,2,0,"성형외과, 이비인후과, 피부과, 가정의학과",167.8,"경기도 고양시 일산서구 후곡로 22, 2층 (일산동)",경기도 고양시 일산서구 일산동 1059.2층,10375,37.6791234131,126.7637826444
고양시,동문연세소아과의원,20001212,운영중,,0,,2,0,소아청소년과,82.7,"경기도 고양시 덕양구 화정로 47, 3층 303호 (화정동, 동원텔)",경기도 고양시 덕양구 화정동 969번지 동원텔 303호,10497,37.6351988992,126.8314026394
고양시,숨수면의원,20050414,운영중,,7,,1,7,"내과, 신경과, 정신건강의학과, 이비인후과",192,"경기도 고양시 일산동구 일산로 46 (백석동,남정시티프라자 409호, 410호)","경기도 고양시 일산동구 백석2동 1308번지 남정시티프라자 409호, 410호",410817,37.6423442708,126.7879035396
고양시,백석의원,20050705,운영중,,7,,1,7,"산부인과, 외과, 내과, 마취통증의학과",620.92,"경기도 고양시 일산동구 중앙로 1071, 5층 (백석동)",경기도 고양시 일산동구 백석동 1334번지 1호 5층,410360,37.6445728860,126.7853091844
고양시,길맨비뇨기과의원,20050912,운영중,,0,,2,0,비뇨기과,197,"경기도 고양시 일산동구 중앙로 1047 (백석동,영림브레아오피스텔 204호, 205호)","경기도 고양시 일산동구 백석2동 1331번지 영림브레아오피스텔 204호, 205호",410817,37.6431060422,126.7871821670
고양시,사랑의내과의원,20060501,운영중,,0,,1,0,"진단검사의학과, 영상의학과, 이비인후과, 소아청소년과, 산부인과, 내과",158.07,"경기도 고양시 일산동구 중앙로 1189, 203~4호 (장항동, GM굿모닝 법조타운)","경기도 고양시 일산동구 장항동 890번지 6호 GM굿모닝 법조타운 203,204호",10414,37.6527953119,126.7768187767
고양시,백이비인후과의원,20060502,운영중,,0,,1,0,이비인후과,99.7,"경기도 고양시 일산동구 일산로 451, 1층 2호 (정발산동)",경기도 고양시 일산동구 정발산동 1146.1층 2호,410314,37.6735516223,126.7766287125
고양시,연세송내과의원,20060523,운영중,,0,,6,0,"이비인후과, 소아청소년과, 내과",603.13,"경기도 고양시 일산동구 중앙로 1080 (백석동, 남정골드프라자 501~503호)","경기도 고양시 일산동구 백석1동 1288-2. 남정골드프라자501,502,503호",410360,37.6456451275,126.7852535692
고양시,박유정내과의원,20060615,운영중,,0,,2,0,"영상의학과, 소아청소년과, 내과",119.41,"경기도 고양시 일산동구 중앙로 1182 (마두동, 일산올림픽스포츠센터 지하 1층)",경기도 고양시 일산동구 마두2동 801외1필지. 일산올림픽스포츠센타지하1층,410352,37.6526140296,126.7781242173
고양시,일산현대의원,20060630,운영중,,29,,2,7,"재활의학과, 비뇨기과, 피부과, 외과, 마취통증의학과, 신경외과, 정형외과",548.34,"경기도 고양시 일산동구 강촌로 157 (마두동,서울코아 2층)",경기도 고양시 일산동구 마두1동 731번지 서울코아 2층,410351,37.6536834640,126.7909808331
고양시,연세삼육오매일의원,20160323,운영중,,0,,3,0,"내과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 가정의학과",521.62,"경기도 고양시 일산동구 성석로 30, 2층 (중산동)",경기도 고양시 일산동구 중산동 12번지 2호,10319,37.6828675961,126.7908619050
고양시,라마르의원,20101223,운영중,,0,,2,0,"성형외과, 피부과",219,"경기도 고양시 일산동구 정발산로 47 (장항동,웅신아트 501호)",경기도 고양시 일산동구 장항2동 847번지 웅신아트 501호,410837,37.6577605332,126.7737095861
고양시,아름내과의원,20110225,운영중,,0,,1,0,"피부과, 소아청소년과, 내과",134,"경기도 고양시 일산동구 숲속마을로 48 (풍동,신성프라자 303호)",경기도 고양시 일산동구 풍동 1280번지 신성프라자 303호,410330,37.6674431629,126.7979252614
고양시,연세영림의원,20110406,운영중,,0,,2,0,"산부인과, 진단검사의학과, 영상의학과, 피부과, 소아청소년과, 가정의학과, 내과",188.16,"경기도 고양시 덕양구 서정마을로 5, 2층 (행신동, 행신프라자)",경기도 고양시 덕양구 행신동 1078번지 행신플라자 2층,10486,37.6183679269,126.8469411661
고양시,원당오케이마취통증의학과의원,20110428,운영중,,0,,1,0,"마취통증의학과, 재활의학과, 내과, 신경외과, 정형외과",224.2,"경기도 고양시 덕양구 호국로 783, 2층 (주교동, 문화빌딩)",경기도 고양시 덕양구 주교동 614번지 3호 (2층),10461,37.6564038375,126.8355999444
고양시,한사랑피부과의원,19961211,운영중,,0,,1,0,"비뇨기과, 성형외과, 피부과",194.64,"경기도 고양시 일산서구 중앙로 1416, 402호 (주엽동, 한사랑빌딩)",경기도 고양시 일산서구 주엽동 71-2한사랑빌딩402호,10386,37.6698076770,126.7629675680
고양시,순정성형외과의원,20040713,운영중,,0,,1,0,"피부과, 성형외과",125.45,"경기도 고양시 일산서구 중앙로 1547, 303호 (대화동, 킨텍스존)",경기도 고양시 일산서구 대화동 2239.킨텍스존303호,10380,37.6747974930,126.7495486697
고양시,채난희산부인과의원,20040731,운영중,,0,,1,0,산부인과,158.05,"경기도 고양시 일산서구 중앙로 1565, 502호 (대화동, 메드위즈)",경기도 고양시 일산서구 대화동 2222-1.메드위즈502호,10381,37.6756240361,126.7477146285
고양시,예지안의원,20041026,운영중,,0,,1,0,"피부과, 성형외과",215.84,"경기도 고양시 일산서구 중앙로 1426 (주엽동, 일송노블레스 303,304,313호)","경기도 고양시 일산서구 주엽동 66-1.일송노블레스303,304,313호",10386,37.6702699540,126.7619424818
고양시,하태성정형외과의원,20050211,운영중,,0,,1,0,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨기과, 영상의학과",655.13,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을복합상가동  2층일부)",경기도 고양시 일산서구 주엽동 81번지 강선마을복합상가동  2층일부,411742,37.6661974836,126.7665181825
고양시,마음과마음정신과의원,20050225,운영중,,0,,1,0,"정신건강의학과, 신경과",105.43,"경기도 고양시 일산서구 중앙로 1426, 511호 (주엽동, 일송노블레스)",경기도 고양시 일산서구 주엽동 66-1.일송노블레스511호,10386,37.6702699540,126.7619424818
고양시,아이산의원,20120723,운영중,,0,,4,0,소아청소년과,231.54,"경기도 고양시 일산서구 덕이로 10-6, 1층 (덕이동)",경기도 고양시 일산서구 덕이동 219번지 46호,411450,37.6902294144,126.7583080535
고양시,드림온비뇨기과의원,20120809,운영중,,0,,1,0,"피부과, 비뇨기과",133.26,"경기도 고양시 일산서구 중앙로 1547, 202호 (대화동, 킨텍스존)",경기도 고양시 일산서구 대화동 2239번지 킨텍스존 202호,411410,37.6747974930,126.7495486697
고양시,아비쥬의원,20120810,운영중,,0,,4,0,"성형외과, 피부과, 가정의학과",373.46,"경기도 고양시 일산동구 정발산로 15, 301~304호 (장항동, 드림월드빌딩)",경기도 고양시 일산동구 장항동 863번지 1호 드림월드빌딩 301~304호,10402,37.6564338950,126.7705141534
고양시,이내과의원,20041112,운영중,,0,,1,0,내과,145.6,"경기도 고양시 덕양구 호국로790번길 17, 408호 (성사동, 영프라자)",경기도 고양시 덕양구 성사동 697번지 14호 영프라자4층,10463,37.6562959816,126.8372561024
고양시,현대아산내과의원,20050315,운영중,,0,,1,0,내과,128.16,"경기도 고양시 덕양구 혜음로 45, 2층 (고양동, 고양메디컬빌딩)",경기도 고양시 덕양구 고양동 46번지 1호 고양메디칼빌딩 2층,10274,37.7046642386,126.9019195209
고양시,삼송가정의학과의원,20170110,운영중,,0,,1,0,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 가정의학과",119,"경기도 고양시 덕양구 권율대로 889, 4층 401호 (신원동, 파스텔시티2)",경기도 고양시 덕양구 신원동 620번지 401호,10568,37.6634730224,126.8894834860
고양시,유지호비뇨기과의원,19940512,운영중,,0,,1,0,비뇨기과,84.96,"경기도 고양시 덕양구 호국로790번길 17, 407호 (성사동, 영프라자)",경기도 고양시 덕양구 성사동 697번지 14호 영프라자 407호,412807,37.6562959816,126.8372561024
고양시,행신의원,19941021,운영중,,0,,1,0,"영상의학과, 정형외과, 병리과, 비뇨기과, 피부과, 소아청소년과, 내과, 외과",186.47,경기도 고양시 덕양구 중앙로 466 (행신동),경기도 고양시 덕양구 행신동 181번지 5호,412823,37.6189541267,126.8437519441
고양시,권안과의원,19950310,운영중,,0,,1,0,안과,71.26,"경기도 고양시 덕양구 무원로 63, 305호 (행신동, 무원마을상가)",경기도 고양시 덕양구 행신동 692번지,412725,37.6187053222,126.8299526629
고양시,조중근정신과의원,19950407,운영중,,0,,1,0,정신건강의학과,76.28,"경기도 고양시 덕양구 호국로 792 (성사동, 천일빌딩)",경기도 고양시 덕양구 성사동 696번지 3호 천일빌딩 3층,412807,37.6566258875,126.8366182971
고양시,원당영상의학과의원,19951207,운영중,,0,,2,0,영상의학과,164.91,경기도 고양시 덕양구 호국로 774 (성사동),경기도 고양시 덕양구 성사동 699-12,412020,37.6554464348,126.8352456969
고양시,밝은김안과의원,20120907,운영중,,0,,1,0,안과,169.6,"경기도 고양시 일산동구 숲속마을1로 73, 502호 (풍동, 신성메디칼 타운)",경기도 고양시 일산동구 풍동 1274번지 1호 신성메디칼타운 502호,10306,37.6676348751,126.7998510289
고양시,보아스이비인후과의원,20120924,운영중,,0,,2,0,"피부과, 내과, 소아청소년과, 가정의학과, 이비인후과",72.1,경기도 고양시 일산동구 일산로 211 (마두동),경기도 고양시 일산동구 마두동 737-2번지 백마마두빌딩 502호,410810,37.6549536545,126.7893702756
고양시,풍동연세이비인후과의원,20060901,운영중,,0,,1,0,이비인후과,135.47,"경기도 고양시 일산동구 숲속마을1로 76 (풍동, 힘찬프라자 303호)",경기도 고양시 일산동구 풍동 1275외1필지. 힘찬프라자 303호,410330,37.6677192190,126.8003944933
고양시,박소아과의원,19940401,운영중,,0,,1,0,소아청소년과,85.44,"경기도 고양시 일산동구 강송로 169 (마두동, 한주프라자202호)",경기도 고양시 일산동구 마두2동 785. 한주프라자202호,410352,37.6537651238,126.7836112987
고양시,연세내과의원,19941207,운영중,,0,,1,0,내과,149.3,"경기도 고양시 일산동구 강석로 115 (마두동, 장항빌딩301,302호)","경기도 고양시 일산동구 마두2동 804. 장항빌딩301,302호",410352,37.6511069628,126.7792950926
고양시,문소아청소년과의원,19950214,운영중,,0,,1,0,"내과, 소아청소년과, 이비인후과",89.6,"경기도 고양시 일산동구 백석로 24, 상가동 209,210호 (백석동)",경기도 고양시 일산동구 백석동 1349번지 흰돌마을3단지,10448,37.6435458450,126.7824172661
고양시,김태빈내과의원,19960322,운영중,,0,,1,0,내과,106.59,"경기도 고양시 일산동구 중산로 245 (중산동,  대성상가302호)",경기도 고양시 일산동구 중산동1561. 대성상가302호,410315,37.6938900460,126.7803330379
고양시,일산윤내과의원,19960518,운영중,,0,,1,0,내과,76.14,"경기도 고양시 일산동구 강촌로 157 (마두동, 서울코아빌딩308호)",경기도 고양시 일산동구 마두1동 경기도 고양시 일산동구 마두1동 731. 서울코아빌딩308호,410351,37.6536834640,126.7909808331
고양시,마두이비인후과의원,19960610,운영중,,0,,1,0,이비인후과,100.9,"경기도 고양시 일산동구 중앙로 1172 (마두동, 일산그랜드프라자빌딩407호)",경기도 고양시 일산동구 마두2동 802-1.일산그랜드프라자빌딩407호,410352,37.6517323785,126.7783934855
고양시,이훈피부과의원,19971020,운영중,,0,,1,0,피부과,71.5,"경기도 고양시 일산동구 강촌로 157 (마두동, 서울코아3층)",경기도 고양시 일산동구 마두1동 731. 서울코아3층,410351,37.6536834640,126.7909808331
고양시,메이린의원,20100816,운영중,,0,,1,0,피부과,92.82,"경기도 고양시 일산서구 호수로 817, 9층 현대백화점호 (대화동)",경기도 고양시 일산서구 대화동 2602. 현대백화점킨텍스점 9층일부,411410,37.6679786706,126.7516242854
고양시,이황우에스제이의원,20101018,운영중,,12,,3,4,"내과, 정형외과, 신경외과, 영상의학과, 재활의학과",255.5,"경기도 고양시 일산서구 중앙로 1575 (대화동, 201호)",경기도 고양시 일산서구 대화동 2220번지 그린코아빌딩 201호,10381,37.6760504898,126.7467464298
