시군명,인허가일자,사업장명,인허가취소일자,통합영업상태명,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,한실수,양실수,욕실수,발한실여부,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
고양시,19950726,경희세탁소,,폐업,폐업,19970317,,,,031 9141973,22.50,경기도 고양시 일산서구 킨텍스로 412 번지 후곡마을7단지 상가2층201호 (일산동),경기도 고양시 일산서구 일산동 1055번지 번지 후곡마을7단지 상가2층201호 ,10371,37.6798209,126.7598827,일반세탁업,178752.162260088    ,464195.517321536    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
고양시,20080319,고운세탁소,,영업/정상,영업,,,,,031 9062442,22.42,"경기도 고양시 일산동구 노루목로 78, 102호 (장항동, 호수마을 분산상가 )",경기도 고양시 일산동구 장항동 877번지 호수마을 분산상가 102호,10423,37.6469678,126.7759892,일반세탁업,180165.18688489     ,460545.130881322    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20081028,고운세탁소,,폐업,폐업,20150601,,,,031 9068266,23.80,"경기도 고양시 일산동구 산두로 79 (마두동,1층일부)",경기도 고양시 일산동구 마두동 827-1번지 1층일부 ,10407,37.6651258,126.7875171,일반세탁업,181187.275316153    ,462558.769607019    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
고양시,20020302,관산세탁소,,폐업,폐업,20090206,,,,031 9693060,25.00,경기도 고양시 덕양구 통일로 1009 (관산동),경기도 고양시 덕양구 관산동 691-2번지 ,10262,37.7057119,126.8565054,일반세탁업,187282.645988757    ,467050.95965245     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,19921224,광명사세탁소,,영업/정상,영업,,,,,031 9639905,22.40,경기도 고양시 덕양구 혜음로 29-12 (고양동),경기도 고양시 덕양구 고양동 233-15 ,10275,37.7034438751,126.9012146435,일반세탁업,191219.447808058    ,466782.738666568    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,19870612,광명세탁소,,영업/정상,영업,,,,,031 9629184,13.50,경기도 고양시 덕양구 혜음로 186 (고양동),경기도 고양시 덕양구 고양동 955 ,10271,37.7170352548,126.9011052689,일반세탁업,191209.846506161    ,468293.280845307    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,19870612,광미세탁소,,폐업,폐업,20081010,,,,031 9628064,28.00,,경기도 고양시 덕양구 관산동 178번지 ,10285,,,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20001208,광야신발세탁소,,폐업,폐업,20080731,,,,031 9161441,23.10,,경기도 고양시 일산서구 주엽동 86번지 번지 강선동문상가 2층5호 ,10365,37.6658483,126.7649379,일반세탁업,179194.932978708    ,462641.382597597    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
고양시,19870612,국제세탁소,,폐업,폐업,20150210,,,,031 9644442,30.10,경기도 고양시 덕양구 호국로812번길 113 (성사동),경기도 고양시 덕양구 성사동 419-8번지 ,10465,37.6552950,126.8434250,일반세탁업,186117.862065872    ,461456.128815581    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,19951021,국제한진세탁소,,영업/정상,영업,,,,,031 9036647,42.00,"경기도 고양시 일산동구 백석로 24, 204호 (백석동, 흰돌마을상가)",경기도 고양시 일산동구 백석동 1349번지 흰돌마을상가 204호 ,10448,37.6434142,126.7835688,일반세탁업,180833.220814427    ,460147.376280537    ,일반세탁업,3,1,2,2,0,0,0,0,0,N,0,,,,자가,0,,,1,0,N
고양시,20090105,굿모닝 세탁소,,영업/정상,영업,,,,,031 938 6909,28.52,"경기도 고양시 덕양구 행신로143번길 28-34 (행신동, 신영상가 1층 103호)",경기도 고양시 덕양구 행신동 620-2 신영상가 1층 103호 ,10517,37.6201349201,126.8325120757,일반세탁업,185143.3130136      ,457545.679191145    ,일반세탁업,3,1,1,1,,,0,0,0,N,0,,,,임대,3,,,,,N
고양시,20050810,굿모닝세탁소,,폐업,폐업,20100326,,,,031 9049663,34.68,경기도 고양시 일산동구 강송로87번길 12 (백석동),경기도 고양시 일산동구 백석동 1252-7번지 25통5반 ,10446,37.6470719,126.7882944,일반세탁업,181251.119445744    ,460553.93435822     ,일반세탁업,3,1,1,1,0,0,0,0,0,N,0,,,,임대,0,,,1,0,N
고양시,20040824,굿모닝크린,,영업/정상,영업,,,,,031 8130072,60.04,"경기도 고양시 일산동구 경의로 25-37 (백석동,동문굿모닝힐II 201동 102,103호)","경기도 고양시 일산동구 백석동 1319번지 동문굿모닝힐II 201동 102,103호 ",10449,37.6392693,126.7881809,일반세탁업,181238.740920801    ,459687.72367358     ,일반세탁업,10,4,1,1,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20080118,그린 월드,,영업/정상,영업,,,,,031 9029392,43.93,경기도 고양시 일산동구 산두로 67 (마두동),경기도 고양시 일산동구 마두동 890-3번지 ,10407,37.6641539,126.7880979,일반세탁업,181238.095078327    ,462450.610186065    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,19950915,그린드라이크리닝,,영업/정상,영업,,,,,031 9133219,39.27,경기도 고양시 일산동구 산두로 233 (정발산동),경기도 고양시 일산동구 정발산동 1118-1번지 ,10357,37.6760196,126.7784626,일반세탁업,180390.79           ,463769.17           ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20130419,그린세탁,,영업/정상,영업,,,,,,177.00,"경기도 고양시 일산서구 덕산로243번길 58-22 (덕이동, B동 1층전체)",경기도 고양시 일산서구 덕이동 1241-8번지 B동 1층전체 ,10206,37.6979556,126.7302520,일반세탁업,176147.881404246    ,466216.93242633     ,일반세탁업,1,0,1,1,,,0,0,0,N,0,,,,,2,,,0,0,N
고양시,19960120,그린세탁소,,폐업,폐업,20191025,,,,031 9740433,22.60,"경기도 고양시 덕양구 용현로 10 (행신동,무원마을 쌍용한진상가동 1층116호)",경기도 고양시 덕양구 행신동 767번지 무원마을 쌍용한진상가동 1층116호 ,10527,37.6134455312,126.8373191618,일반세탁업,185571.38521644     ,456812.864264444    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
고양시,19970303,그린세탁소,,폐업,폐업,20050817,,,,031 9755825,43.75,경기도 고양시 일산동구 탄중로 416 번지 중산마을상가동 B01호 (중산동),경기도 고양시 일산동구 중산동 1566-2번지 번지 중산마을상가동 B01호 ,10337,37.6887076,126.7797055,일반세탁업,180505.26863607     ,465177.670123154    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
고양시,20030814,그린세탁소,,폐업,폐업,20050510,,,,,40.28,경기도 고양시 덕양구 지도로125번길 23-16 1층 (토당동),경기도 고양시 덕양구 토당동 835-3번지 1층 ,10507,37.6271084,126.8217581,일반세탁업,184201.540989672    ,458331.879371132    ,일반세탁업,4,1,1,1,,,,,,N,,,,,임대,,,,,,N
고양시,19960201,그린세탁소,,폐업,폐업,20210204,,,,031 9138265,34.00,"경기도 고양시 일산서구 대산로 103, 108호 (주엽동, 강선마을6단지 상가동)",경기도 고양시 일산서구 주엽동 50 강선마을6단지 상가동 108호,10388,37.6734652716,126.7655735018,일반세탁업,179227.553391196    ,463386.24593229     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20041110,그린세탁소,,영업/정상,영업,,,,,031 9235823,17.39,"경기도 고양시 일산서구 고양대로 685 (일산동,현대홈타운1차단지상가동107호)",경기도 고양시 일산서구 일산동 645 현대홈타운1차단지상가동107호 ,10341,37.6847952127,126.7729016648,일반세탁업,179904.027220848    ,464704.610500164    ,일반세탁업,1,,1,1,,,,,,N,,,,,임대,,,,,,N
고양시,19970711,그린전자크리닝,,폐업,폐업,20091228,,,,031 9175878,20.80,경기도 고양시 일산서구 대화로398번길 8-8 번지 (대화동),경기도 고양시 일산서구 대화동 2085번지 번지 ,10367,37.6826783,126.7518812,일반세탁업,178049.17923522     ,464512.502516838    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20060227,그린파워세탁소,,폐업,폐업,20200722,,,,031 9706364,10.50,"경기도 고양시 덕양구 화신로 309, 별빛마을9단지 115호 (화정동)",경기도 고양시 덕양구 화정동 948 별빛마을9단지 ,10502,37.6315670814,126.8267432333,일반세탁업,184518.097306059    ,458669.863237957    ,일반세탁업,3,0,1,1,0,0,0,0,0,N,0,,,,임대,0,,,0,0,N
고양시,19951122,그린파워세탁소,,폐업,폐업,20060216,,,,031 9706364,19.62,,경기도 고양시 덕양구 화정동 948번지 1층 ,10502,37.6301591,126.8253418,일반세탁업,184518.097306059    ,458669.863237957    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20050831,그린향기세탁,,폐업,폐업,20180625,,,,031 975 5825,18.72,"경기도 고양시 일산동구 탄중로 416, 106호 (중산동, 중산마을9단지상가동)",경기도 고양시 일산동구 중산동 1566-2번지 중산마을9단지 상가동 106호 ,10337,37.6887076,126.7797055,일반세탁업,180505.26863607     ,465177.670123154    ,일반세탁업,1,1,1,1,0,0,0,0,0,N,0,,,,임대,1,,,1,0,N
고양시,20110812,그린향세탁전문점,,폐업,폐업,20120720,,,,031 962 6001,34.56,"경기도 고양시 일산동구 은행마을로 95, 1층 일부호 (식사동)",경기도 고양시 일산동구 식사동 857번지 외1필지 1층 일부호,10304,37.6712940,126.8061562,일반세탁업,182832.84675969     ,463238.903651684    ,일반세탁업,3,0,1,1,,,0,0,0,N,0,,,,임대,3,,,1,0,N
고양시,20050525,그린힐,,폐업,폐업,20120507,,,,031 9650112,49.88,경기도 고양시 덕양구 마상로63번길 22 (주교동),경기도 고양시 덕양구 주교동 305 - 3번지 ,10297,37.6628825,126.8315087,일반세탁업,,,일반세탁업,5,1,1,1,,,,,,N,,,,,임대,,,,,,N
고양시,20040226,금강세탁,,폐업,폐업,20081209,,,,03109381116,26.00,"경기도 고양시 덕양구 마상로113번길 20 101호 (주교동,스윗닷홈)",경기도 고양시 덕양구 주교동 577번지 스윗닷홈 101호 ,10298,37.6611599,126.8365899,일반세탁업,185517.615354771    ,462106.652150538    ,일반세탁업,5,,1,1,,,,,,N,6,,,,,,,,,,N
고양시,20061121,금성사,,폐업,폐업,20190318,,,,031 9647763,37.80,"경기도 고양시 덕양구 고양대로1407번길 69 외1필지  가동 102호 (성사동,종건빌라)",경기도 고양시 덕양구 성사동 488 -40번지 외1필지 종건그린빌라 가동 102호,10465,37.6570408,126.8419027,일반세탁업,,,일반세탁업,3,,1,1,,,,,,N,,,,,임대,,,,,,N
고양시,20080331,금성세탁,,폐업,폐업,20081231,,,,031 9754081,50.50,"경기도 고양시 일산동구 중산로 103 201호 (중산동,거풍프라자)",경기도 고양시 일산동구 중산동 1691번지 거풍프라자 201호 ,10355,37.6811597,126.7808730,일반세탁업,180605.602012172    ,464337.773567078    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20131016,금호한양세탁소,,영업/정상,영업,,,,,031 903 7349,28.05,"경기도 고양시 일산동구 일산로 206-1, 102호 (마두동, 백마마을 상가동)",경기도 고양시 일산동구 마두동 732번지 백마마을 상가동 102호,10417,37.6551050683,126.7913536984,일반세탁업,181522.772013729    ,461443.688437066    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,임대,2,,,0,0,N
고양시,19980629,금호한양세탁소,,폐업,폐업,20131016,,,,031 9037349,42.95,"경기도 고양시 일산동구 일산로 206-1, 상가동 205호 (마두동, 백마마을)",경기도 고양시 일산동구 마두동 732번지 백마마을 상가동 205호,10417,37.6551050,126.7913536,일반세탁업,181522.772013729    ,461443.688437066    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20030724,기쁨세탁소,,폐업,폐업,20180917,,,,031 9117577,17.55,"경기도 고양시 일산동구 산두로229번길 39 (정발산동,(1층 일부))",경기도 고양시 일산동구 정발산동 1131번지 (1층 일부) ,10357,37.6743521,126.7780709,일반세탁업,180357.347403952    ,463583.007917416    ,일반세탁업,3,1,0,1,0,0,0,0,0,N,0,,,,임대,0,,,1,0,N
고양시,20031210,기쁨세탁소,,폐업,폐업,20200511,,,,031 9076227,32.00,"경기도 고양시 일산동구 산두로229번길 39, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1131번지 ,10357,37.6744350231,126.7781169751,일반세탁업,180357.347403952    ,463583.007917416    ,일반세탁업,3,0,1,0,0,0,0,0,0,N,0,,,,임대,0,,,1,0,N
고양시,19950930,기산세탁소,,폐업,폐업,20190201,,,,031 9709141,24.14,"경기도 고양시 덕양구 무원로 37 상가동 2층 203호 (행신동,무원마을9단지아파트)",경기도 고양시 덕양구 행신동 697번지 무원마을 상가동 2층203호 ,10521,37.6161128,126.8313442,일반세탁업,185045.477541056    ,457109.567041926    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,19890626,김실로암,,폐업,폐업,19991203,,,,031 9764014,19.20,경기도 고양시 일산서구 탄중로471번길 36 (일산동),경기도 고양시 일산서구 일산동 592-50번지 번지 ,10342,37.6865954,126.7729889,일반세탁업,179912.5590794      ,464942.764797886    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
고양시,19960516,까치세탁소,,영업/정상,영업,,,,,031 9773024,31.14,"경기도 고양시 일산동구 중산로 254, 208호 (중산동, 중산마을상가동 )",경기도 고양시 일산동구 중산동 1554-2번지 중산마을상가동 208호 ,10331,37.6944873,126.7821032,일반세탁업,180716.386753243    ,465816.183210241    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20130306,깔끄미 세탁소,,폐업,폐업,20151110,,,,031 967 7675,43.20,"경기도 고양시 덕양구 고양대로1315번길 86-31, 1층 (주교동)",경기도 고양시 덕양구 주교동 596-15번지 1층 ,10460,37.6591074,126.8315060,일반세탁업,185068.638335598    ,461881.924748641    ,일반세탁업,2,1,12,,,,0,0,0,N,0,,,,임대,2,,,1,0,N
고양시,19960223,깔끄미세탁빨래방,,폐업,폐업,20160801,,,,031 9672216,21.34,경기도 고양시 덕양구 고양대로1395번길 76-1 (성사동),경기도 고양시 덕양구 성사동 488-24번지 ,10465,37.6568511,126.8415065,일반세탁업,185950.409523866    ,461630.532958264    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20050817,깔끔이 세탁소,,영업/정상,영업,,,,,031 9325556,28.80,"경기도 고양시 일산동구 고풍로 72-11, 102호 (풍동,성원아파트 상가동)",경기도 고양시 일산동구 풍동 551-1번지 성원아파트 상가동 102호,10307,37.6655977,126.7944294,일반세탁업,181798.10277627     ,462607.815920072    ,일반세탁업,2,1,1,1,0,0,0,0,0,N,0,,,,임대,1,,,1,0,N
고양시,20091120,깔끔이네,,폐업,폐업,20160125,,,,,199.36,경기도 고양시 덕양구 내유길 7 (내유동),경기도 고양시 덕양구 내유동 444-21번지 ,10264,37.7183710,126.8498909,일반세탁업,186701.021663377    ,468454.979372612    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,1,,,0,0,N
고양시,20011025,깨끗한생활,,폐업,폐업,20080110,,,,031 9150440,26.40,"경기도 고양시 일산서구 일산로 593 103호 (일산동,번지빌딩)",경기도 고양시 일산서구 일산동 1054번지 번지B/D103호 ,10371,37.6796280,126.7624566,일반세탁업,178980.116967768    ,464170.938788925    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
고양시,20011017,깨끗한세상,,영업/정상,영업,,,,,031 963 3677,58.50,경기도 고양시 덕양구 통일로759번길 32 (관산동),경기도 고양시 덕양구 관산동 193-1 ,10287,37.6859415509,126.8652894012,일반세탁업,188049.097813567    ,464844.280131397    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
고양시,20090930,나드리세탁소,,영업/정상,영업,,,,,031 923 2242,63.57,"경기도 고양시 일산동구 호수로 336 (백석동,브라운스톤125호,126호)","경기도 고양시 일산동구 백석동 1330번지 브라운스톤125호,126호 ",10449,37.6374395,126.7877330,일반세탁업,181199.730502486    ,459483.063667204    ,일반세탁업,15,3,1,1,0,0,0,0,0,N,0,,,,임대,2,,,1,,N
고양시,20170901,나래세탁소,,영업/정상,영업,,,,,031 966 9158,30.00,"경기도 고양시 덕양구 고양대로1384번길 19-15, 114호 (성사동, 성사동새롬프라자)",경기도 고양시 덕양구 성사동 722-5번지 외2필지 성사동새롬프라자 114호,10468,37.6531342,126.8379789,일반세탁업,185621.765471121    ,461222.311820169    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,0,0,1,0,N
고양시,20040831,나래세탁소,,폐업,폐업,20170320,,,,031 9669158,46.40,"경기도 고양시 덕양구 고양대로1384번길 19-15 114호 (성사동,새롬프라자)",경기도 고양시 덕양구 성사동 722-5번지 새롬프라쟈 114호 ,10468,37.6531880,126.8377862,일반세탁업,,,일반세탁업,5,,1,1,,,,,,N,,,,,임대,,,,,,N
고양시,20150113,내유명품세탁소,,영업/정상,영업,,,,,031 969 8933,37.84,"경기도 고양시 덕양구 내유길 38-13, 나동 1(일부)층 (내유동)",경기도 고양시 덕양구 내유동 273번지 1(일부)층 나동 ,10264,37.7190428,126.8538706,일반세탁업,187051.945977699    ,468528.44020624     ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,1,0,0,1,0,N
고양시,20091224,내유세탁소,,영업/정상,영업,,,,,964 1070,45.60,"경기도 고양시 덕양구 유산길 23 (내유동,1층 일부)",경기도 고양시 덕양구 내유동 663-7번지 1층 일부 ,10263,37.7263475,126.8453146,일반세탁업,186298.826285524    ,469340.993870601    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,1,,,1,0,N
고양시,19990129,노블레스크리닝,,영업/정상,영업,,,,,031 932 6020,31.50,"경기도 고양시 일산동구 정발산로42번길 24 (장항동,신성하이네스트오피스텔 102호)",경기도 고양시 일산동구 장항동 854번지 신성하이네스트오피스텔 102호 ,10403,37.6560992,126.7737403,일반세탁업,179969.159036721    ,461557.899939656    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
고양시,20031204,뉴그린세탁소,,폐업,폐업,20040930,,,,9241120,30.70,경기도 고양시 일산서구 일산로741번길 5-10 1층 일부 (대화동),경기도 고양시 일산서구 대화동 2193-1번지 (1층일부) ,10377,37.6772984,126.7513779,일반세탁업,178002.556723029    ,463914.42912717     ,일반세탁업,,,1,1,,,,,,N,,,,,임대,,,,,,N
